Row1,Row2
-73.93932,-78.37021
-69.50359,-73.32834
-66.72735,-68.81304
-63.63269,-64.01855
-60.90588,-61.60968
-59.24633,-60.50301
-58.36851,-59.22691
-57.8438,-58.39955
-57.57993,-58.29256
-57.9631,-58.5804
-59.20974,-59.70577
-61.00695,-61.75789
-63.70951,-64.68316
-69.11244,-71.75419
-90.90549,-79.57244
-69.8849,-68.56976
-63.34741,-63.89525
-60.42726,-60.12131
-58.4737,-57.80369
-56.79445,-56.67436
-56.07348,-55.99837
-55.79641,-55.43884
-55.12203,-55.10695
-54.80782,-55.05395
-55.05752,-54.93265
-54.86799,-54.67853
-54.46239,-54.72089
-54.5342,-54.88777
-54.58958,-54.67686
-54.36286,-54.46145
-54.36233,-54.70665
-54.6572,-55.16074
-54.90749,-55.41849
-55.01852,-55.47998
-55.27262,-55.77965
-55.76862,-56.46878
-56.02322,-56.82941
-55.9611,-56.65771
-56.0514,-56.76525
-56.12569,-57.13943
-56.2231,-57.35913
-57.05594,-57.97825
-58.40423,-59.5208
-59.54039,-61.70236
-61.14562,-64.06394
-63.93861,-66.92815
-67.81713,-73.22665
-74.92409,-86.17043
-87.04153,-72.15039
-71.83831,-66.79723
-65.54726,-62.09823
-61.41583,-59.2486
-58.76604,-57.52543
-56.74877,-55.7271
-55.26358,-54.29864
-54.43086,-53.60371
-54.00562,-53.21032
-53.89999,-53.13439
-54.13486,-53.48402
-54.47378,-53.79458
-54.83926,-54.06565
-55.27503,-54.61605
-55.47707,-54.95899
-55.30186,-54.81363
-55.0872,-54.74795
-55.12129,-54.91449
-55.49449,-55.1978
-56.21856,-55.9564
-57.38492,-57.47692
-59.33151,-59.63767
-62.4325,-62.74061
-67.04637,-68.25043
-76.63733,-83.85659
-74.76365,-72.53868
-65.90501,-64.87315
-62.2942,-60.88084
-59.45202,-58.2943
-56.63317,-55.89746
-54.67534,-53.9535
-53.55039,-52.87655
-52.66852,-52.16295
-52.14319,-51.50573
-52.18743,-51.34722
-52.61225,-51.89094
-53.67377,-52.939
-55.62579,-54.40668
-57.94504,-56.46368
-61.38121,-59.72987
-69.2815,-65.08224
-89.97865,-74.1866
-69.42872,-76.12003
-61.69665,-64.32775
-57.92723,-59.83443
-55.96904,-57.07633
-53.6904,-54.4797
-51.82074,-52.59959
-50.87575,-51.43169
-50.03452,-50.45047
-49.34611,-49.84494
-49.22647,-49.66635
-49.24927,-49.57812
-49.35094,-49.78469
-49.84927,-50.32424
-50.36025,-50.65751
-50.76194,-50.95886
-51.38839,-51.57056
-51.78466,-52.00549
-51.74829,-52.14555
-51.92966,-52.31012
-52.29895,-52.39933
-52.35703,-52.40744
-52.08078,-52.22799
-51.64263,-51.70795
-51.17698,-51.22416
-50.63301,-50.71675
-49.94704,-49.92638
-49.39912,-49.36243
-49.14328,-49.18413
-49.10771,-49.04352
-49.39202,-49.21308
-50.00879,-49.94507
-50.88922,-50.89957
-52.2597,-52.13601
-54.01712,-53.82039
-55.66966,-55.49672
-57.70323,-57.51512
-60.66169,-60.55396
-63.40434,-63.24806
-65.44844,-65.04975
-68.14897,-68.34271
-71.85122,-73.04298
-77.70572,-76.73199
-94.71623,-83.47664
-80.85223,-81.30902
-70.53406,-69.28339
-64.36382,-63.80799
-60.75684,-60.67802
-58.15479,-57.98723
-55.91051,-55.54463
-53.93944,-53.74758
-52.30554,-52.31438
-51.21983,-51.05999
-50.46392,-50.1214
-49.69186,-49.47311
-49.18613,-49.10172
-49.11381,-48.99984
-49.13608,-48.97815
-49.26619,-49.05196
-49.65922,-49.39897
-50.03643,-49.88379
-50.4617,-50.38705
-51.28421,-51.11845
-52.3171,-52.16881
-53.54216,-53.4632
-55.50388,-55.16827
-58.49877,-57.82955
-63.31155,-62.51531
-75.22403,-73.14245
-71.31211,-71.59946
-62.98058,-62.58126
-58.4667,-58.60936
-56.17182,-56.54699
-55.17572,-55.21152
-54.51633,-54.50096
-54.45496,-54.6688
-55.31501,-55.25579
-56.56686,-56.12137
-58.30557,-58.22497
-61.69487,-61.98845
-67.4355,-66.7158
-78.00422,-75.61809
-76.04043,-74.99237
-67.31835,-66.90161
-64.60657,-64.71035
-63.87426,-64.15688
-63.81576,-64.59528
-64.64941,-65.73036
-66.2868,-66.29522
-67.48288,-66.37309
-67.46169,-67.52951
-66.30323,-68.13741
-64.37963,-65.13897
-62.25913,-61.7828
-59.88339,-59.82924
-57.59815,-58.07593
-56.20645,-56.2454
-55.55666,-55.22354
-54.96225,-55.00956
-54.64527,-54.96395
-55.12883,-55.08986
-56.2252,-55.91856
-57.78623,-57.70533
-60.26242,-60.38995
-64.08681,-64.15944
-70.30848,-70.3686
-89.59898,-88.92985
-75.48563,-75.3596
-69.39442,-68.92604
-65.92612,-65.917
-64.39354,-65.0253
-63.84533,-64.56872
-63.07835,-63.34294
-62.37413,-62.22698
-62.07387,-61.90995
-61.6561,-61.86776
-60.97552,-61.31877
-60.46407,-60.51483
-60.12372,-60.14593
-59.51096,-59.78011
-58.98338,-59.06438
-59.45265,-59.18434
-60.60697,-60.58401
-61.47472,-61.84612
-63.13647,-62.91165
-66.93911,-65.87424
-70.93054,-71.14406
-73.7012,-76.24208
-79.25401,-79.23804
-82.07424,-79.01032
-75.54895,-75.23489
-69.60392,-69.4601
-64.12953,-63.78396
-59.99119,-59.76981
-57.29577,-57.00244
-55.19223,-54.87715
-53.69665,-53.60796
-52.9925,-53.03902
-52.64801,-52.60159
-52.67955,-52.56057
-53.48042,-53.26771
-54.71568,-54.32628
-56.24087,-56.02257
-59.30086,-59.61002
-66.27124,-66.39669
-79.93513,-86.72245
-63.58177,-63.97417
-58.26521,-58.30209
-55.22572,-55.31271
-53.43238,-53.41143
-52.40519,-52.42561
-51.70298,-51.95494
-51.25675,-51.41052
-51.17531,-51.01226
-51.15848,-51.01137
-50.98429,-51.02948
-50.84321,-50.84018
-50.73269,-50.64686
-50.66934,-50.64257
-50.88767,-50.86436
-51.28439,-51.19829
-51.77458,-51.68174
-52.74982,-52.61888
-54.35154,-54.17002
-56.36744,-56.34823
-59.02618,-59.18741
-63.08052,-62.73586
-70.16077,-68.3802
-92.8855,-86.74541
-77.87888,-75.77297
-71.94253,-71.7443
-67.91126,-68.98844
-66.87233,-67.56815
-67.38102,-67.73412
-67.47121,-68.45949
-68.91476,-70.07957
-73.35747,-73.17376
-83.13374,-80.71807
-80.3551,-81.32264
-73.6884,-74.34249
-74.46483,-74.48674
-73.81328,-72.24434
-70.90157,-69.77472
-70.36105,-70.22816
-69.73505,-69.89231
-68.23392,-68.41355
-68.03598,-68.54443
-67.16862,-67.4532
-65.17318,-64.78582
-64.11356,-63.39486
-62.87749,-62.36125
-61.20487,-61.08675
-60.98115,-60.97452
-62.33165,-62.16654
-64.3762,-64.30255
-67.90329,-68.39813
-75.25295,-75.35502
-88.16725,-101.74911
-71.76788,-73.38813
-67.33079,-67.40091
-66.09506,-66.1589
-65.37384,-66.04153
-64.89436,-65.6521
-66.12568,-66.43653
-68.94281,-69.05531
-71.49811,-72.57193
-74.10594,-76.26136
-81.45907,-84.09834
-91.48416,-85.28548
-86.70993,-79.97433
-113.50969,-92.51166
-89.85976,-84.88526
-77.93031,-79.04339
-69.27929,-70.99925
-64.81507,-65.09717
-61.98136,-61.99799
-59.25408,-59.87694
-57.44942,-58.00552
-56.80555,-56.80903
-56.21734,-56.26901
-55.63403,-56.12302
-55.98479,-56.35287
-56.7998,-56.78304
-57.28458,-57.48759
-58.67395,-59.20651
-62.02306,-62.27255
-66.27982,-66.7137
-74.08372,-79.57552
-70.83009,-68.78411
-61.11228,-61.0512
-56.7982,-56.67134
-53.82686,-53.55025
-51.62999,-51.43166
-50.07249,-49.89962
-48.84437,-48.70479
-47.96645,-47.9611
-47.56426,-47.5362
-47.48554,-47.24548
-47.59982,-47.36151
-47.99132,-48.02498
-48.79211,-48.93058
-50.18434,-50.15142
-52.32583,-52.1961
-55.37298,-55.27583
-60.45922,-60.18939
-74.99509,-73.39178
-66.55361,-67.01872
-59.94611,-60.08127
-56.47136,-56.39377
-54.73168,-54.55129
-54.03394,-53.97397
-53.60954,-53.65786
-53.75652,-53.80378
-54.59505,-54.72498
-55.41468,-55.47709
-56.63884,-56.22736
-58.988,-58.31525
-61.16036,-61.07625
-63.45945,-63.58753
-70.32346,-69.09922
-102.42641,-89.45847
-79.41388,-77.44957
-69.26568,-69.44182
-63.16327,-63.73135
-60.81466,-60.89744
-59.45624,-59.4915
-57.91383,-58.29734
-56.89182,-57.20965
-56.63483,-56.61175
-56.76055,-56.63675
-56.87537,-56.92322
-57.19967,-57.49425
-58.44553,-58.88191
-60.75702,-60.81462
-63.88578,-63.22448
-68.83166,-68.80048
-83.08501,-101.28707
-72.32057,-71.0568
-65.12866,-65.93403
-62.19354,-62.5619
-60.43138,-60.23833
-58.66807,-58.66588
-57.73812,-57.97014
-57.71634,-57.81462
-57.71621,-57.6212
-58.15908,-58.02418
-59.79439,-59.73445
-62.23845,-62.47473
-66.19791,-66.7663
-78.23312,-78.5684
-73.25405,-73.03388
-66.75032,-65.70542
-63.3692,-62.48467
-61.03778,-60.91377
-60.22333,-60.40869
-60.91696,-60.70393
-61.70706,-61.0457
-61.79504,-61.14362
-62.53873,-61.96703
-63.63933,-63.25217
-63.86345,-63.91522
-64.89331,-64.94171
-66.73132,-66.14153
-67.57983,-66.7025
-71.4993,-70.24654
-89.9923,-82.61221
-87.13599,-89.75309
-77.92611,-77.80691
-68.96176,-70.676
-66.03616,-67.47253
-64.5479,-64.10236
-61.62444,-60.98164
-59.04574,-59.21659
-56.87792,-57.05446
-54.661,-54.53412
-52.89451,-52.87007
-51.51782,-51.55088
-50.3849,-50.29331
-49.75069,-49.66502
-49.54309,-49.46427
-49.58163,-49.36698
-49.98153,-49.78918
-50.68777,-50.67732
-51.56521,-51.51538
-52.8433,-52.67709
-54.57223,-54.46053
-56.17104,-55.87781
-57.26714,-56.6375
-58.33208,-57.82645
-59.43562,-59.09888
-59.77576,-59.21284
-59.64813,-58.98678
-59.61287,-58.94818
-58.80385,-58.2021
-57.62665,-57.2947
-57.06419,-56.7577
-56.29601,-55.77701
-55.29592,-54.8875
-55.11866,-54.90852
-55.19138,-54.90816
-55.01984,-54.69884
-55.69375,-55.39902
-57.09312,-56.5637
-58.24695,-57.57156
-60.09884,-59.56247
-63.15184,-62.37069
-66.38836,-65.11644
-71.81907,-70.2543
-90.54168,-79.39955
-76.74529,-92.85358
-69.06354,-71.24534
-65.49883,-66.03295
-63.6698,-64.43793
-61.3808,-61.99387
-59.89483,-60.31763
-59.57562,-60.36346
-59.07938,-59.98616
-58.98409,-59.54051
-59.70001,-60.16535
-59.86958,-60.50127
-60.36786,-61.0519
-62.65065,-63.42767
-65.21299,-66.28018
-67.28029,-69.15491
-71.26603,-75.25795
-79.8827,-93.04588
-79.30778,-75.00294
-68.57621,-66.6207
-64.11915,-63.36881
-60.97484,-61.10389
-58.75533,-58.49219
-57.49894,-56.69512
-56.12455,-55.55865
-54.72416,-54.56916
-54.0152,-53.87387
-53.64311,-53.34798
-53.4514,-53.10226
-53.80348,-53.55537
-54.55616,-54.38898
-55.72326,-55.32818
-57.58876,-57.07752
-59.85967,-59.97354
-63.08208,-63.33459
-68.78406,-66.87808
-75.30168,-71.96903
-81.85472,-83.51152
-86.26609,-88.96623
-80.48599,-88.42894
-86.24563,-86.79053
-82.88882,-82.36638
-79.67254,-83.96299
-81.94126,-84.56651
-81.3506,-82.06852
-81.45565,-85.35828
-94.87641,-93.4782
-87.05052,-105.45017
-79.02704,-79.64473
-70.81417,-70.99729
-64.87524,-65.59353
-61.24188,-61.59675
-58.62713,-58.66045
-56.17701,-56.23266
-54.10378,-54.23701
-52.53565,-52.739
-51.11123,-51.31269
-49.90513,-50.01477
-49.25694,-49.34322
-49.04102,-49.17011
-49.11327,-49.21862
-49.74317,-49.82673
-51.13166,-51.30241
-53.36996,-53.6814
-57.10783,-57.6587
-65.05564,-66.39145
-71.36391,-70.06391
-60.12661,-59.71286
-56.16074,-55.55138
-53.67979,-53.20533
-51.9646,-51.79759
-51.11314,-50.99586
-50.71547,-50.5054
-50.33829,-50.14238
-50.18411,-50.01256
-50.30389,-50.1014
-50.45494,-50.22534
-50.69312,-50.40358
-50.99413,-50.6862
-51.26691,-51.08421
-51.82474,-51.69573
-52.662,-52.36881
-53.40637,-52.97145
-54.36065,-53.9245
-55.74445,-55.33604
-56.91025,-56.58046
-57.8432,-57.56561
-59.08624,-58.66094
-60.08593,-59.46445
-60.24114,-59.60022
-59.83201,-59.29107
-59.01703,-58.56991
-58.15973,-57.65878
-57.58111,-57.03288
-56.93397,-56.62092
-56.06825,-55.99395
-55.52923,-55.33747
-55.60664,-55.17195
-55.86803,-55.3778
-55.93525,-55.57338
-56.10611,-55.9182
-56.56163,-56.44751
-57.06335,-56.84529
-57.68926,-57.40301
-58.70611,-58.48231
-60.11917,-59.83689
-61.94923,-61.43681
-63.75899,-63.06414
-64.70476,-64.01015
-65.39611,-65.02999
-66.16406,-66.03558
-65.64714,-64.84397
-64.26195,-63.11586
-63.25358,-62.71463
-62.53042,-62.3884
-61.94734,-61.49203
-61.60456,-61.10849
-61.60111,-61.36899
-61.76677,-61.49615
-61.36082,-61.05061
-60.79192,-60.5914
-61.04907,-60.71551
-61.14172,-60.61946
-60.38641,-59.84856
-60.07035,-59.51039
-59.64456,-59.31559
-58.42594,-58.41132
-58.02048,-57.87159
-58.42315,-58.02221
-58.25429,-57.92707
-58.35667,-58.03972
-59.51305,-59.13546
-61.10068,-61.02963
-64.54313,-64.48424
-74.959,-72.64575
-74.83122,-76.63614
-64.79284,-64.37507
-59.38087,-59.35911
-56.56536,-56.85446
-54.77461,-54.94307
-53.40051,-53.49716
-52.88115,-53.00427
-52.75299,-52.73696
-52.49672,-52.3403
-52.57151,-52.51294
-52.90362,-53.02071
-53.16337,-53.26743
-53.85047,-53.77454
-55.0158,-54.80381
-56.25914,-56.08101
-58.19859,-58.0042
-61.57966,-61.11948
-67.03429,-66.43103
-86.42897,-86.55957
-68.77136,-69.08744
-62.67588,-63.28416
-59.74367,-60.19705
-58.23848,-58.54201
-57.3041,-57.63168
-56.62636,-57.02843
-56.60676,-57.01808
-57.09729,-57.37756
-57.65114,-57.88209
-58.72792,-59.33422
-60.84941,-61.98975
-64.30104,-65.64934
-70.99681,-73.84713
-89.00721,-77.61941
-69.31248,-67.61423
-63.38256,-62.60603
-60.38087,-59.46745
-58.75766,-57.98648
-57.30509,-56.878
-56.17839,-55.69724
-55.42181,-54.84708
-54.45932,-54.01941
-53.38259,-52.93942
-52.39922,-51.93076
-51.42986,-51.13065
-50.68262,-50.41128
-50.2172,-49.81034
-49.91098,-49.57854
-49.93201,-49.74222
-50.24455,-49.95876
-50.56802,-50.22144
-51.07596,-50.83925
-51.85846,-51.52917
-52.47119,-51.97893
-52.86366,-52.53922
-53.31916,-53.07158
-53.70611,-53.1992
-53.88384,-53.38436
-53.993,-53.7218
-54.18272,-53.78356
-54.30898,-53.75659
-54.09972,-53.7809
-54.01228,-53.81106
-54.57758,-54.17055
-55.21558,-54.73478
-55.52255,-55.15095
-56.32732,-55.88759
-57.6992,-57.14529
-58.79718,-58.361
-60.01774,-59.68842
-61.84272,-61.37553
-62.85751,-62.17355
-62.32912,-61.58587
-61.53691,-60.873
-60.85221,-60.29093
-59.93807,-59.37725
-59.05889,-58.46395
-58.68972,-58.18766
-58.88642,-58.63416
-59.73583,-59.68331
-61.70016,-61.46906
-65.10368,-64.29559
-70.76146,-69.49341
-97.90723,-91.36241
-71.49917,-72.07407
-65.67167,-66.29286
-62.42646,-62.81352
-60.55867,-60.8352
-59.58664,-59.86626
-58.91773,-59.05032
-58.75613,-58.68851
-59.29914,-59.16379
-60.02391,-60.03309
-61.08072,-61.44514
-63.30581,-63.71146
-66.48049,-65.66584
-69.744,-67.70863
-73.54376,-73.13161
-79.95471,-85.01293
-90.36553,-95.90754
-74.8172,-78.42643
-70.19725,-71.18192
-66.86343,-67.29271
-63.2276,-63.85388
-60.50645,-61.00603
-59.21152,-59.55013
-58.75046,-59.02364
-58.78582,-58.98544
-59.9927,-60.17425
-63.30674,-63.60222
-70.23822,-71.3262
-79.26505,-74.64494
-64.04531,-62.71899
-58.80254,-58.27321
-56.13442,-55.94459
-54.31296,-54.15374
-52.98537,-52.83685
-52.16618,-52.029
-51.44944,-51.2716
-50.72197,-50.56972
-50.29772,-50.21865
-50.14034,-50.04196
-50.02853,-49.85863
-50.1094,-49.92149
-50.5936,-50.42756
-51.35651,-51.21847
-52.24315,-52.07529
-53.39717,-53.10702
-54.81726,-54.47757
-56.20833,-55.955
-57.87959,-57.60553
-60.38042,-60.03762
-63.14406,-62.79239
-66.17076,-65.03159
-73.05284,-69.47255
-82.97153,-108.51385
-70.17217,-71.01974
-66.19123,-67.0682
-64.90607,-65.78654
-65.22553,-65.96528
-67.17029,-68.80147
-75.4513,-82.10585
-76.66093,-73.68155
-69.36051,-67.93526
-65.70917,-64.3255
-62.85715,-61.86685
-62.00489,-61.29523
-62.16436,-61.61933
-62.75974,-62.24978
-65.18832,-64.08656
-69.2397,-67.17228
-72.70916,-71.08599
-78.87451,-77.46595
-103.80455,-85.18836
-85.93236,-87.34301
-81.22131,-110.47345
-78.09865,-85.18568
-80.8575,-88.87884
-86.03452,-107.99204
-84.49263,-95.92145
-86.0089,-93.93196
-95.65666,-94.79795
-89.25968,-100.431
-80.97604,-85.78882
-76.83145,-80.24219
-71.48587,-73.53909
-66.68337,-67.78562
-64.36086,-64.94683
-63.33156,-63.72546
-62.40885,-62.716
-62.68153,-63.05594
-65.33986,-66.11231
-71.73707,-72.64053
-79.09898,-80.38117
-64.9023,-64.77141
-60.0115,-59.54363
-57.20265,-57.03005
-55.31995,-55.39752
-54.50117,-54.52885
-54.56206,-54.58262
-55.12891,-55.2634
-56.30095,-56.46836
-58.11778,-58.34828
-60.52334,-60.96418
-64.52375,-65.01326
-73.30048,-73.71534
-78.20778,-76.92686
-66.39604,-65.65543
-60.83874,-60.31106
-57.5582,-57.13038
-55.45756,-55.06068
-53.65366,-53.30408
-52.13932,-51.9018
-51.27551,-51.09557
-50.94618,-50.66395
-50.86104,-50.50596
-51.06872,-50.79238
-51.57488,-51.27182
-52.20987,-51.76549
-53.15372,-52.80637
-54.65434,-54.41693
-56.56384,-55.93118
-58.8558,-57.86576
-61.8851,-61.09997
-66.44816,-64.9886
-75.86601,-69.99383
-85.72299,-81.88927
-77.83244,-84.19724
-73.12257,-76.12671
-68.51009,-71.25665
-66.68445,-69.67232
-66.45283,-69.05959
-65.96804,-67.16117
-64.63357,-65.57239
-62.8418,-64.35193
-61.648,-62.77109
-61.20197,-61.6406
-60.79187,-61.30611
-60.84975,-61.54874
-62.15696,-62.66768
-64.38895,-65.01056
-67.67194,-68.80151
-74.2589,-75.88912
-93.94778,-84.83465
-72.20375,-70.36115
-65.86826,-65.0609
-62.41305,-62.02542
-60.203,-60.0398
-58.58915,-58.65586
-57.52849,-57.60177
-56.97371,-57.01135
-57.08897,-57.26583
-57.90912,-58.0352
-59.16737,-59.00504
-61.41262,-61.33211
-65.75903,-66.12416
-72.91355,-73.84229
-90.56757,-81.80377
-68.81951,-67.30045
-62.6913,-62.48418
-59.2751,-59.29597
-56.93016,-56.68092
-55.08236,-54.84613
-53.27411,-53.11564
-51.66231,-51.43715
-50.52651,-50.34171
-49.58756,-49.49197
-48.76728,-48.61453
-48.32912,-48.13418
-48.19371,-48.06101
-48.26233,-48.12738
-48.68153,-48.48988
-49.34519,-49.17837
-50.14775,-49.99653
-51.34759,-51.11039
-53.00543,-52.6953
-55.03673,-54.7144
-57.70162,-57.30012
-61.26451,-60.51533
-66.58244,-64.9322
-80.02758,-74.62287
-73.68602,-77.30273
-66.73149,-68.91132
-63.77284,-65.4717
-63.09547,-64.02578
-63.1481,-64.13948
-63.50277,-65.1734
-65.88562,-67.40598
-69.55765,-70.7215
-70.92269,-74.02778
-73.37173,-79.51083
-79.06578,-92.8896
-80.10161,-103.46986
-84.37596,-87.27908
-87.82126,-79.27411
-80.22566,-74.27319
-72.54403,-68.8837
-66.17112,-64.84978
-63.78792,-62.61582
-62.57077,-60.96773
-60.61159,-59.70352
-59.46534,-59.0899
-59.41424,-58.58604
-59.1124,-58.07159
-58.59584,-57.94416
-58.51188,-57.91655
-58.49624,-57.76568
-58.40612,-57.76526
-58.51537,-57.75044
-58.57239,-57.60541
-58.40877,-57.65284
-58.2828,-57.68229
-58.13702,-57.3299
-57.75149,-56.90031
-57.15247,-56.52275
-56.3465,-55.89548
-55.38964,-55.00656
-54.53629,-54.10988
-53.9324,-53.4311
-53.54661,-53.09921
-53.37982,-53.05147
-53.43351,-53.15486
-53.60154,-53.34157
-53.84162,-53.56366
-54.23593,-53.89007
-54.67116,-54.35389
-54.90511,-54.65549
-55.10385,-54.74891
-55.53473,-55.09137
-56.00586,-55.71521
-56.52366,-56.38295
-57.74102,-57.5615
-60.13248,-59.92988
-63.80014,-63.79708
-69.65843,-70.08718
-87.08394,-87.04573
-73.65892,-75.22564
-67.49099,-67.90517
-64.92711,-64.23223
-63.74066,-62.98103
-62.96975,-63.04445
-62.88684,-63.27436
-63.57165,-63.27695
-64.11007,-63.1832
-64.06227,-63.14162
-63.7068,-63.01325
-63.45376,-62.89688
-63.72432,-63.14769
-63.69417,-62.97197
-62.6666,-61.76555
-61.75509,-60.73709
-60.92044,-60.10164
-59.65944,-59.19656
-59.11058,-58.62344
-59.63216,-58.86937
-60.22507,-59.40043
-61.32238,-60.4304
-64.63184,-63.20259
-71.99931,-69.38367
-82.86017,-110.13325
-68.427,-71.3759
-64.95945,-67.59313
-65.11284,-67.17017
-67.57801,-69.39552
-72.6179,-76.70051
-90.0429,-76.51573
-66.40688,-64.09371
-59.77252,-58.58081
-56.76126,-56.04656
-55.21893,-54.68801
-54.18939,-53.68334
-53.76162,-53.29926
-53.72294,-53.28235
-53.68012,-53.22034
-53.94087,-53.56419
-54.59102,-54.26149
-55.28931,-54.6608
-56.29989,-55.27568
-57.72873,-56.66695
-59.11669,-58.30233
-61.20672,-60.43861
-65.54273,-64.31953
-73.55187,-70.28457
-90.38232,-81.88206
-72.4787,-76.97855
-67.60872,-69.33875
-64.78795,-66.16045
-63.07389,-64.43964
-62.48714,-63.69118
-62.41741,-63.27847
-62.58522,-63.16016
-63.53071,-64.30103
-65.5028,-67.09304
-69.4058,-71.84554
-84.86874,-92.56633
-71.49749,-71.0163
-64.88946,-64.2598
-61.10312,-60.64043
-58.61273,-58.44413
-57.64346,-57.44634
-57.92329,-57.53914
-58.45277,-58.24234
-58.68642,-58.90315
-59.01122,-59.21923
-58.78184,-58.72698
-56.78591,-56.82459
-54.14985,-54.29862
-51.96657,-52.06227
-49.93831,-49.98832
-48.05869,-48.04432
-46.7686,-46.68722
-45.99962,-46.00961
-45.48117,-45.64464
-45.35069,-45.46289
-45.68695,-45.67426
-46.23116,-46.32013
-47.00155,-47.24572
-48.25864,-48.41332
-49.89081,-49.95269
-51.805,-52.01595
-54.37563,-54.63008
-57.88274,-58.00603
-63.04065,-63.73513
-75.89941,-83.10619
-70.61164,-68.94811
-64.20534,-63.4513
-61.30644,-60.44053
-59.59069,-58.88948
-58.30814,-57.9408
-57.16072,-56.89872
-56.37489,-55.99504
-55.49044,-55.03185
-54.17598,-53.83557
-53.10366,-52.9147
-52.40822,-52.24932
-51.76914,-51.59215
-51.46817,-51.28786
-51.65822,-51.42292
-51.99667,-51.7113
-52.51946,-52.32949
-53.41389,-53.41261
-54.46184,-54.53476
-55.58095,-55.46636
-56.65981,-56.26761
-57.28012,-57.00396
-57.5916,-57.71279
-57.78424,-57.77383
-57.71658,-57.27385
-57.69858,-57.39743
-57.69773,-57.79453
-57.42342,-57.53659
-57.45475,-57.62748
-57.92745,-58.23733
-57.97297,-57.94478
-57.63626,-57.48865
-57.55052,-57.95847
-57.50568,-58.08159
-57.28752,-57.33328
-57.03485,-56.97362
-56.55022,-56.76446
-55.68899,-55.85744
-54.75069,-54.83541
-53.93673,-54.12209
-53.09524,-53.25625
-52.14586,-52.21101
-51.36468,-51.48679
-50.92812,-51.13005
-50.68639,-50.84381
-50.63658,-50.72371
-50.98359,-51.06896
-51.68081,-51.77017
-52.5303,-52.56087
-53.50691,-53.53219
-54.5333,-54.72761
-55.41247,-55.69029
-55.93747,-55.99375
-55.76856,-55.70295
-55.05031,-55.07861
-54.37329,-54.36426
-53.72034,-53.64118
-52.94518,-52.91807
-52.50808,-52.43958
-52.69016,-52.53674
-53.3032,-53.282
-54.42313,-54.51875
-56.35512,-56.18458
-59.05096,-58.56884
-62.62632,-62.18998
-68.17858,-67.51436
-79.91602,-76.55593
-78.23559,-84.15444
-71.23329,-74.79398
-69.95949,-73.60115
-69.99364,-72.16389
-69.50494,-70.74434
-69.78393,-72.01046
-69.49939,-72.40336
-66.57396,-68.27136
-63.46028,-64.37554
-60.82012,-61.48105
-58.17154,-58.83751
-55.95983,-56.62932
-54.33981,-54.87111
-53.23084,-53.64218
-52.70123,-53.0836
-52.46378,-52.77887
-52.34842,-52.60932
-52.77738,-53.14149
-53.65607,-54.16767
-54.31163,-54.82352
-54.87092,-55.30183
-55.40423,-55.75209
-55.02538,-55.3518
-53.75287,-54.13978
-52.30698,-52.6253
-50.81102,-50.93933
-49.3365,-49.39056
-48.08179,-48.17494
-47.1134,-47.2287
-46.39395,-46.50551
-45.90891,-46.00074
-45.74657,-45.79072
-45.92377,-45.94957
-46.28359,-46.33604
-46.80229,-46.81482
-47.55539,-47.44825
-48.33569,-48.20789
-48.97354,-48.98704
-49.65715,-49.73792
-50.45702,-50.34307
-51.17797,-50.84723
-51.63346,-51.40189
-51.97814,-51.91329
-52.81412,-52.55584
-54.34109,-53.80234
-56.15894,-55.75594
-58.87938,-58.59879
-64.42865,-63.31166
-79.21529,-73.6269
-68.85594,-71.14264
-60.49203,-61.69366
-56.65187,-57.55018
-54.81946,-55.30577
-53.51389,-53.93721
-52.60681,-53.21789
-52.2303,-52.77485
-52.03769,-52.35582
-51.97603,-52.29861
-52.12254,-52.59471
-52.23171,-52.75889
-52.26156,-52.76391
-52.33525,-52.76071
-52.35029,-52.67862
-52.2709,-52.64134
-52.23342,-52.74128
-52.40329,-52.90217
-52.86887,-53.24311
-53.49289,-53.89923
-54.28166,-54.88688
-55.5644,-56.26455
-57.2228,-57.87235
-58.91442,-59.63105
-61.18538,-62.08853
-64.03822,-65.0122
-65.81765,-67.04691
-67.57794,-69.70888
-71.63877,-75.12861
-73.75601,-76.42134
-71.99441,-72.96617
-73.62887,-74.45774
-78.68907,-83.40339
-82.53931,-105.39815
-87.32651,-81.57275
-70.67829,-71.05051
-64.66584,-64.43434
-60.8959,-60.51321
-58.40004,-58.41786
-57.05754,-57.09586
-56.36159,-56.24933
-56.31756,-56.57461
-57.43713,-58.09467
-60.11623,-60.29717
-65.63735,-65.21787
-97.76088,-86.8724
-66.20752,-64.48286
-59.90103,-59.35172
-56.4,-56.12629
-54.58532,-54.3275
-53.69196,-53.4964
-53.3406,-53.07681
-53.54951,-53.12606
-54.0738,-53.62411
-54.96854,-54.52995
-56.7021,-56.1478
-59.04834,-58.36905
-61.93838,-61.05481
-66.66209,-64.83625
-73.80053,-69.3866
-87.01037,-75.0302
-82.08287,-92.30603
-81.79379,-118.46964
-96.10307,-81.16654
-107.25197,-77.23679
-81.38268,-73.75601
-74.49457,-72.19619
-82.68987,-77.92228
-81.35168,-89.6586
-75.3525,-96.0646
-68.73099,-72.04449
-64.78303,-65.84103
-62.96235,-63.9325
-60.57106,-61.69519
-58.91084,-59.7941
-58.72077,-59.21823
-58.32829,-58.59769
-57.6248,-58.01985
